id,amountUSD,budgetYear,createdAt,date,decisionDate,description,firstReportedDate,flowType,newMoney,originalCurrency,method,parentFlowId,status,updatedAt,versionId,boundary,onBoundary,source_Organization_id,source_UsageYear_id,Donor,source_UsageYear_name,destination_Plan_id,destination_Organization_id,destination_GlobalCluster_id,destination_Location_id,destination_iso3,destination_Project_id,destination_UsageYear_id,destination_Plan_name,Recipient.Organization,destination_GlobalCluster_name,Destination.Country,destination_Project_name,destination_UsageYear_name,report_type,report_organisation,report_channel,report_date,originalAmount,source_Location_id,source_iso3,source_Location_name,destination_Emergency_id,destination_Emergency_name,refCode,source_GlobalCluster_id,source_GlobalCluster_name,exchangeRate,source_Plan_id,source_Plan_name,grandBargainEarmarkingType,source_Emergency_id,source_Emergency_name,source_Project_id,source_Project_name,destination_Cluster_id,destination_Cluster_name,source_Cluster_id,source_Cluster_name,analysis_date,emergency_boundary,plan_boundary,description_search_flag,potential_overlap_flag
188892,99876,2019,2019-04-03T04:25:17.301Z,2019-04-02T00:00:00Z,2019-03-28T00:00:00Z,Life-saving protection assistance to persons affected by Cyclone IDAI,2019-03-29T00:00:00Z,Standard,f,"",Traditional aid,,paid,2019-04-03,2,internal,single,4762,40,Central Emergency Response Fund,2019,761,4397,10,152,MOZ,157736,40,Mozambique Humanitarian Response Plan 2019,United Nations High Commissioner for Refugees,Protection,Mozambique,Critical protection relief items and strengthening protection systems,2019,Primary,Central Emergency Response Fund,From CERF,2019-04-03T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,19-RR-HCR-016,"","",,"","",unearmarked,"","",,"",4648,PROTECTION,"","",2019-03-28,Incoming,,FALSE,FALSE
188851,0,2019,2019-03-28T10:19:17.451Z,2019-03-23T00:00:00Z,2019-03-23T00:00:00Z,"Humanitarian Assistance Disaster Relief - ships  to provide medical assistance, including 500 kg of epidemic related medicines, food supplies, dry provisions, ready-to-eat meals, daily essentials and clothing items, 400 tonnes of rice . In addition fresh water  was provided in relief camps, as well as provision of community service including clearing of debris and repairing damaged roads,",2019-03-23T00:00:00Z,Standard,t,"",Traditional aid,,paid,2019-03-28,1,incoming,single,4846,40,"India, Government of",2019,"",3360,"",152,MOZ,,40,"","Mozambique, Government of","",Mozambique,"",2019,Primary,"India, Government of",Web site,2019-03-23T00:00:00.000Z,,103,IND,India,808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,"","","",,"","",earmarked,"","",,"","","","","",2019-03-23,Incoming,,FALSE,FALSE
188852,0,2019,2019-03-28T13:08:53.035Z,2019-03-24T00:00:00Z,2019-03-24T00:00:00Z,"39-ton humanitarian aid package, consisting of tents (200), blankets (2000) and basic food items.",2019-03-24T00:00:00Z,Standard,t,"",Traditional aid,,paid,2019-03-28,1,incoming,single,4859,40,"Morocco, Government of",2019,"",3360,4 | 6,152,MOZ,,40,"","Mozambique, Government of",Emergency Shelter and NFI | Food Security,Mozambique,"",2019,Primary,"Morocco, Government of",Web site,2019-03-24T00:00:00.000Z,,151,MAR,Morocco,808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,"","","",,"","",earmarked,"","",,"","","","","",2019-03-24,Incoming,,FALSE,FALSE
188877,0,2019,2019-03-28T15:36:15.092Z,2019-03-20T00:00:00Z,2019-03-20T00:00:00Z,"Support for search and rescue, medical support, tents, medicines and other equipment.",2019-03-20T00:00:00Z,Standard,t,"",Traditional aid,,paid,2019-04-12,1,incoming,single,5301,40,"Portugal, Government of",2019,"",3360,"",152,MOZ,,40,"","Mozambique, Government of","",Mozambique,"",2019,Primary,"Portugal, Government of",Web site,2019-03-20T00:00:00.000Z,,179,PRT,Portugal,808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,"","","",,"","",earmarked,"","",,"","","","","",2019-03-20,Incoming,,FALSE,FALSE
188855,0,2019,2019-03-28T13:28:51.653Z,2019-03-23T00:00:00Z,2019-03-23T00:00:00Z,"Search, rescue, health and humanitarian aid services, in addition to tents and hygiene sets.",2019-03-23T00:00:00Z,Standard,t,"",Traditional aid,,paid,2019-03-29,1,incoming,single,4819,40,"Turkey, Government of",2019,"",3360,8 | 7,152,MOZ,,40,"","Mozambique, Government of",Logistics | Health,Mozambique,"",2019,Primary,"Turkey, Government of",Web site,2019-03-23T00:00:00.000Z,,229,TUR,Turkey,808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,"","","",,"","",earmarked,"","",,"","","","","",2019-03-23,Incoming,,FALSE,FALSE
188777,2566794,2019,2019-04-10T08:28:10.848Z,2019-04-09T00:00:00Z,"","Tropical Cyclone Idai : Shelter in Inhambane, Manica, and Sofala provinces (USAID/OFDA)",2019-03-23T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2019-04-10,2,incoming,single,2933,40,"United States of America, Government of",2019,761,9965,4,152,MOZ,157747,40,Mozambique Humanitarian Response Plan 2019,World Vision Mozambique,Emergency Shelter and NFI,Mozambique,NFI distribtion,2019,Primary,"United States of America, Government of",Email,2019-04-09T00:00:00.000Z,,237,USA,United States,808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,"FS # 6 (Sothern Africa Tropical Cyclone Idai), FY 2019","","",,"","",tightly earmarked,"","",,"",4753,SHELTER,"","",2019-04-09,Incoming,,FALSE,FALSE
188780,200000,2019,2019-06-14T13:53:01.445Z,2019-03-20T00:00:00Z,2019-03-20T00:00:00Z,"Mozambique/Floods-2019 : Water, Sanitation and Hygiene
(USAID/OFDA)",2019-03-23T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2019-06-14,2,incoming,single,2933,40,"United States of America, Government of",2019,"",3238,11,152,MOZ,,40,"",CARE International,Water Sanitation Hygiene,Mozambique,"",2019,Primary,"United States of America, Government of",Email,2019-05-08T00:00:00.000Z,,237,USA,United States,"","",72065619GR00001,"","",,"","",earmarked,"","",,"","","","","",2019-03-20,,,FALSE,FALSE
188828,2566794,2019,2019-04-10T08:25:09.807Z,2019-04-09T00:00:00Z,"","Tropical Cyclone Idai : WASH in Inhambane, Manica, and Sofala provinces (USAID/OFDA)",2019-03-26T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2019-04-10,2,incoming,single,2933,40,"United States of America, Government of",2019,761,1850,11,152,MOZ,157730,40,Mozambique Humanitarian Response Plan 2019,World Vision International,Water Sanitation Hygiene,Mozambique,Mozambique Cyclone Emergency WASH Response Project,2019,Primary,"United States of America, Government of",Email,2019-04-09T00:00:00.000Z,,237,USA,United States,808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,"FS # 6 (Sothern Africa Tropical Cyclone Idai), FY 2019","","",,"","",tightly earmarked,"","",,"",4650,"WATER, SANITATION AND HYGIENE","","",2019-04-09,Incoming,,FALSE,FALSE
188829,113766,,2019-03-27T15:02:30.687Z,2019-03-26T00:00:00Z,2019-03-26T00:00:00Z,Rescue and reconstruction works in the context of the passage of cyclone Idai,2019-03-27T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2019-03-27,1,incoming,single,4838,40,"Brazil, Government of",2019,"","","",152,MOZ,,40,"","","",Mozambique,"",2019,Primary,"Brazil, Government of",Email,2019-03-27T00:00:00.000Z,100000,32,BRA,Brazil,808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,No 83/2019,"","",0.879,"","",earmarked,"","",,"","","","","",2019-03-26,Incoming,,FALSE,FALSE
188830,452128,,2019-03-27T15:06:35.346Z,2019-03-22T00:00:00Z,2019-03-22T00:00:00Z,Contribution from the CHAF to respond to Cyclone Idai in Mozambique,2019-03-27T00:00:00Z,Standard,t,CAD,Traditional aid,,commitment,2019-03-27,1,incoming,single,2928,40,"Canada, Government of",2019,"",8519,"",152,MOZ,,40,"",OXFAM Canada,"",Mozambique,"",2019,Primary,"Canada, Government of",Email,2019-03-27T00:00:00.000Z,595000,40,CAN,Canada,808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,P006431,"","",1.316,"","","","","",,"","","","","",2019-03-22,Incoming,,FALSE,FALSE
188844,113766,2019,2019-05-23T13:29:56.611Z,2019-03-27T00:00:00Z,2019-03-27T00:00:00Z,Soutien aux populations sinistrées par le cyclone Idai au Mozambique,2019-03-27T00:00:00Z,Standard,t,EUR,Traditional aid,,commitment,2019-05-28,2,incoming,single,4314,40,"France, Government of",2019,"",2058,8,152,MOZ,,40,"",French Red Cross,Logistics,Mozambique,"",2019,Primary,"France, Government of",From EDRIS,2019-03-27T00:00:00.000Z,100000,76,FRA,France,808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,2019-076,"","",0.879,"","",earmarked,"","",,"","","","","",2019-03-27,Incoming,,FALSE,FALSE
188917,100000,2019,2019-03-29T15:50:08.694Z,2019-03-22T00:00:00Z,2019-03-22T00:00:00Z,to assist disaster relief and recovery efforts following Cyclone Idai,2019-03-22T00:00:00Z,Standard,t,"",Traditional aid,,paid,2019-03-29,1,incoming,single,10123,40,TechnipFMC,2019,"",2468,"",152,MOZ,,40,"",Mozambique Red Cross Society,"",Mozambique,"",2019,Primary,TechnipFMC,Web site,2019-03-22T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,"","","",,"","",earmarked,"","",,"","","","","",2019-03-22,Incoming,,FALSE,FALSE
188919,250000,2019,2019-03-29T16:02:46.781Z,2019-03-19T00:00:00Z,2019-03-19T00:00:00Z,to support disaster relief and recovery efforts in Mozambique following Cyclone Idai,2019-03-19T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2019-03-29,1,incoming,single,5542,40,ExxonMobil,2019,"",105,6 | 4,152,MOZ,,40,"",American Red Cross,Food Security | Emergency Shelter and NFI,Mozambique,"",2019,Primary,ExxonMobil,Web site,2019-03-19T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,"","","",,"","",earmarked,"","",,"","","","","",2019-03-19,Incoming,,FALSE,FALSE
188920,50000,2019,2019-03-29T16:04:00.536Z,2019-03-19T00:00:00Z,2019-03-19T00:00:00Z,to organizations operating in Mozambique that are assisting the government with disaster relief efforts after Cyclone Idai,2019-03-19T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2019-03-29,1,incoming,single,5542,40,ExxonMobil,2019,"","",4 | 6,152,MOZ,,40,"","",Emergency Shelter and NFI | Food Security,Mozambique,"",2019,Primary,ExxonMobil,Web site,2019-03-19T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,"","","",,"","",earmarked,"","",,"","","","","",2019-03-19,Incoming,,FALSE,FALSE
188923,250000,2019,2019-03-29T16:16:06.135Z,2019-03-22T00:00:00Z,2019-03-22T00:00:00Z,donation to a humanitarian institution in Mozambique and will provide immediate help with minimising food and water shortages and restoring infrastructure in the affected areas.,2019-03-22T00:00:00Z,Standard,t,"",Traditional aid,,commitment,2019-03-29,1,incoming,single,10124,40,South32,2019,"","","",152,MOZ,,40,"","","",Mozambique,"",2019,Primary,South32,Web site,2019-03-22T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,"","","",,"","",earmarked,"","",,"","","","","",2019-03-22,Incoming,,FALSE,FALSE
188964,699058,2019,2019-04-26T13:09:17.595Z,2019-03-29T00:00:00Z,2019-03-29T00:00:00Z,Access to emergency education for children affected by IDAI,2019-03-30T00:00:00Z,Standard,f,"",Traditional aid,,paid,2019-12-26,2,internal,single,4762,40,Central Emergency Response Fund,2019,761,2915,3,152,MOZ,158494,40,Mozambique Humanitarian Response Plan 2019,United Nations Children's Fund,Education,Mozambique,"“We're all going to school, we're all going to learn """"",2019,Primary,United Nations Children's Fund,Email,2019-04-26T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,SM190134,"","",,"","",unearmarked,"","",,"",4644,EDUCATION,"","",2019-03-29,Incoming,,FALSE,FALSE
188965,149650,2019,2019-10-02T04:25:09.613Z,2019-04-09T00:00:00Z,2019-03-29T00:00:00Z,Support adherence and retention on antiretroviral treatment among people living with HIV in areas affected by Tropical Cyclone Idai,2019-03-30T00:00:00Z,Standard,f,"",Traditional aid,,paid,2019-10-02,4,internal,single,4762,40,Central Emergency Response Fund,2019,761,4532,7,152,MOZ,157765,40,Mozambique Humanitarian Response Plan 2019,United Nations Joint Programme on HIV/AIDS,Health,Mozambique,Emergency Health HIV Response to IDAI cyclone and flooding,2019,Primary,Central Emergency Response Fund,From CERF,2019-10-02T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,19-RR-AID-001,"","",,"","",unearmarked,"","",,"",4645,HEALTH,"","",2019-03-29,Incoming,,FALSE,FALSE
188966,523976,2019,2019-04-26T13:10:09.776Z,2019-03-29T00:00:00Z,2019-03-29T00:00:00Z,"Support to restoration of lifesaving primary healthcare services, including malaria and other potential disease outbreaks focusing on children and women after Cyclone Idai and related floods",2019-03-30T00:00:00Z,Standard,f,"",Traditional aid,,paid,2019-04-26,2,internal,single,4762,40,Central Emergency Response Fund,2019,761,2915,7,152,MOZ,157759,40,Mozambique Humanitarian Response Plan 2019,United Nations Children's Fund,Health,Mozambique,Emergency Health Response to IDAI cyclone and flooding,2019,Primary,United Nations Children's Fund,Email,2019-04-26T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,SM190135,"","",,"","",unearmarked,"","",,"",4645,HEALTH,"","",2019-03-29,Incoming,,FALSE,FALSE
188967,318076,2019,2019-12-07T04:25:48.889Z,2019-04-03T00:00:00Z,2019-03-29T00:00:00Z,"Provision of primary health care services including the prevention, detection and response to infectious disease outbreaks in provinces affected by the Tropical Cyclone Idai in Mozambique",2019-03-30T00:00:00Z,Standard,f,"",Traditional aid,,paid,2019-12-09,5,internal,single,4762,40,Central Emergency Response Fund,2019,761,4398,7,152,MOZ,157756,40,Mozambique Humanitarian Response Plan 2019,World Health Organization,Health,Mozambique,Provide Life saving Emergency Health Response to IDAI cyclone affected population until end of May 2020,2019,Primary,Central Emergency Response Fund,From CERF,2019-12-07T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,19-RR-WHO-031,"","",,"","",unearmarked,"","",,"",4645,HEALTH,"","",2019-03-29,Incoming,,FALSE,FALSE
188968,210940,2019,2019-04-26T13:14:56.995Z,2019-04-02T00:00:00Z,2019-03-29T00:00:00Z,Support to life saving services for the management of severe acute malnutrition in children 6 – 59 months,2019-03-30T00:00:00Z,Standard,f,"",Traditional aid,,paid,2019-04-26,3,internal,single,4762,40,Central Emergency Response Fund,2019,761,2915,7 | 9,152,MOZ,157718,40,Mozambique Humanitarian Response Plan 2019,United Nations Children's Fund,Health | Nutrition,Mozambique,Urgent nutritional support for U5s and PLW affected by cyclone IDAI and floods,2019,Primary,United Nations Children's Fund,Email,2019-04-26T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,SM190137,"","",,"","",unearmarked,"","",,"",4647,NUTRITION,"","",2019-03-29,Incoming,,FALSE,FALSE
188969,2150379,2019,2019-05-10T04:25:08.935Z,2019-04-02T00:00:00Z,2019-03-29T00:00:00Z,"Delivering life-saving water, sanitation and hygiene services to people affected by cyclone Idai",2019-03-30T00:00:00Z,Standard,f,"",Traditional aid,,paid,2019-05-10,5,internal,single,4762,40,Central Emergency Response Fund,2019,761,2915,11,152,MOZ,157728,40,Mozambique Humanitarian Response Plan 2019,United Nations Children's Fund,Water Sanitation Hygiene,Mozambique,WASH emergency response for people affected by cyclone Idai in Mozambique II,2019,Primary,Central Emergency Response Fund,From CERF,2019-05-10T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,19-RR-CEF-056,"","",,"","",unearmarked,"","",,"",4650,"WATER, SANITATION AND HYGIENE","","",2019-03-29,Incoming,,FALSE,FALSE
189186,2660000,2019,2019-12-07T04:25:47.011Z,2019-04-04T00:00:00Z,2019-04-02T00:00:00Z,Provision of common logistical services and logistics augmentation in Mozambique,2019-04-03T00:00:00Z,Standard,f,"",Traditional aid,,paid,2019-12-09,7,internal,single,4762,40,Central Emergency Response Fund,2019,761,3049,26479 | 8,152,MOZ,157715,40,Mozambique Humanitarian Response Plan 2019,World Food Programme,Multi-sector | Logistics,Mozambique,Provision of Logistics Cluster Common Services in Support of the Humanitarian Community responding to Cyclone Idai in Mozambique,2019,Primary,Central Emergency Response Fund,From CERF,2019-12-07T00:00:00.000Z,,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,19-RR-WFP-034,"","",,"","",unearmarked,"","",,"",4755,LOGISTICS,"","",2019-04-02,Incoming,,FALSE,FALSE
189221,1135381,2019,2019-04-03T15:42:20.882Z,2019-03-28T00:00:00Z,2019-03-28T00:00:00Z,Provision of Logistics Cluster Common Services in Support of the Humanitarian Community responding to Cyclone Idai in Mozambique (ECHO/DRF/BUD/2019/91008),2019-04-01T00:00:00Z,Standard,t,EUR,Traditional aid,196967,paid,2019-11-04,3,incoming,single,8523,40,European Commission's Humanitarian Aid and Civil Protection Department,2019,761,3049,8 | 26479,152,MOZ,157715,40,Mozambique Humanitarian Response Plan 2019,World Food Programme,Logistics | Multi-sector,Mozambique,Provision of Logistics Cluster Common Services in Support of the Humanitarian Community responding to Cyclone Idai in Mozambique,2019,Primary,World Food Programme,Email,2019-06-18T00:00:00.000Z,1000000,"","","",808,Tropical Cyclone Idai - Mar 2019 and Kenneth - Apr 2019,10035286	ECHO/DRF/BUD/2019/91008	EEC-C-00771-01	MZ01.08.071.CPA1,"","",0.8808,"","",earmarked,"","",,"",4755,LOGISTICS,"","",2019-03-28,Incoming,,FALSE,FALSE
